"product_id","product_name","product_type","product_brand","product_image","ecs_1_name","ecs_1_price","ecs_1_link","ecs_1_rating","ecs_1_review","ecs_2_name","ecs_2_price","ecs_2_link","ecs_2_rating","ecs_2_review","ecs_3_name","ecs_3_price","ecs_3_link","ecs_3_rating","ecs_3_review","ecs_4_name","ecs_4_price","ecs_4_link","ecs_4_rating","ecs_4_review","ecs_5_name","ecs_5_price","ecs_5_link","ecs_5_rating","ecs_5_review","ecs_6_name","ecs_6_price","ecs_6_link","ecs_6_rating","ecs_6_review","ecs_7_name","ecs_7_price","ecs_7_link","ecs_7_rating","ecs_7_review","ecs_8_name","ecs_8_price","ecs_8_link","ecs_8_rating","ecs_8_review","ecs_9_name","ecs_9_price","ecs_9_link","ecs_9_rating","ecs_9_review","ecs_10_name","ecs_10_price","ecs_10_link","ecs_10_rating","ecs_10_review"
"110001","REFLEX 3.0 DUAL TONED SMART BAND IN MIDNIGHT BLACK & GREY ACCENT","Smart Watch","Fastrack","https://staticimg.titan.co.in/Fastrack/Catalog/SWD90067PP03A_1.jpg?pView=pdp","Fastrack","1795","https://www.fastrack.in/product/fastrack-reflex-30-smart-band-with-10-sports-modes-full-touch-colour-display-stylish-watch-faces-heart-rate-monitor-phone-finder-music-control-camera-control-notification-alerts-10-days-battery-life-notification-alerts-ip68-water-resistance-swd90067pp03a","3.5","Nice Great product but could improve on display Helpful Awsome Best quality and excellent features. I glad to have my right choice. Thank you fastrack team to make this wonderful gadget for us It's nice. I gifted to my nephew he likes so much Nice product Better design and better features. Satisfied for the money spent on product after all its a TATA product. Very good productReally,this smart band performance too 👍 its long lasting battery life good watch in use Good Overall satisfied Good one Good product  Display is like small but overall good Good product under this budget Amazing battery life, lasts very long.
Did not like the notification feature.
Overall fabulous device with great quality and value for money Battery is draining a bit fast. Screen could have been bigger it was a Gift for my friend & he really liked it...
Super exited to buy something for myself now It works well for a budget fitness band. It fits perfectly and is quite handy with great battery life. However, the whole interface is not that smooth. It sometimes doesn’t detect activities. The sensor has the same issue; it won’t record data at times. But overall, if you pay attention to the machine and double-check things, you can make it work! Battery is fine stays for 3 days.
Touch screen in watch is not good.
Not user friendly.  Not good .
Quality is fine.
No battery backup of 6 days which they claim.
Less features as compared to other products in this price range.
In short do not buy. given as full touch but horrible touch screen, won't get notifications properly,
with this cost we will get very good band in other companies, after using 15 days i am realising and telling to every one don't go for fastrack band. it's the worst and costliest not worthy every penny Touch very poor, strap will become loose after some days I Bought 3 nos of your Fastrack smart watches and took them abroad as a gift to my sisters living in England on Rakshabadhan Day. Disappointingly and with a loss of face I had to take back these watches as they could not be networked with the downloaded Fastrack Reflex App. Configuration required an Indian Mobile Number!!! Obviously persons livingRead more about review stating Fastrack Smart Watches Configuration failure outside India in England will not have such a number.
At twice the expense I was constrained to buy locally available Fitbit brand and substitute the Fastrack watches as the Gift. Terrible experience!!! The Fastrack purchased watches are redundant! What is your comment? Will I be compensated? Can they be returned ? On May 4th i ordered Fastrack reflex 3.0 and i got my order on May 6th. Because of size issue i returned ordered item on May 8th. But still now May 17th i will not receive my refund amount.. Please let me know when i get my money back.. Expecting your immediate response Back side close; so not possible to charge while capsule in bend. Also not proper fitting as standerd Small screen size, bad battery backup, notifications seen problem. The watch stopped working after 10 days , have to send to the showroom, they sent to Kolkata for repair
It was a gift for the anniversary there is no negative things in this , every thing works as it is This is the first smart watch which I'm using. It's really cool , handy and User friendly. Verry easy to operate . Liked the features as well. My friends also liked it. Moreover fastrack watches are all amazing . Thank you for this wonderful product. The best smart band under 3k. Reflex 3.0 Excellent Product With Good Quality I have used couple of Chinese brands before but this one more accurate. Like the overall band and the features.

One problem I am facing is the orientation of watch while wearing on the left hand - it is reverse , which takes time to get used to. HR feature drains the battery quickly.
Sometimes the band falls off due to fit issue.Read more about review stating Good Watch at this price
But overall recommended for the price range
GOOD QUALITY THAT TO INDIAN MAKE Battery life not even coming for three days..even i am not connected the watch with mobile and not doing any activity's..only wearing the watch to see time Best smart watch with cool features I love it Am a 1st time user in smart watch segment. This band is simply amazing with lot of features
Pros
1. Caller name with vibration
2. Music control (play/pause, Volume & selection)
3. Heart beat
4. Light weight - sometimes need to be whether am wearing or not
5. Nice battery backup
6. Multiple fitness activities
7. Read more about review stating Nice smart watch with light weight & lot of fearuresNice tracker/control app Love the dual tone colour. very light & sleek. The feel is nice. The app is also good interface Connectivity is not stable at all , even moving 1 meter away from cell phone makes it unpaired It is very desapointing me. Day before yester day i bought this. But in multiple sports under cycleing it is not showing the distance done. I dint try the rest of the sport  hi guys, I am using past one month I fully disappointed what these people made, once unpaired not showing any notifications that to if u sleep two times I won't detect. finally what I suggest is if u want to buy this particular product go for other brands and u will get with good features and less cost compared to this hi guys, I am using past one month I fully disappointed what these people made, once unpaired not showing any notifications that to if u sleep two times I won't detect. finally what I suggest is if u want to buy this particular product go for other brands and u will get with good features and less cost compared to this","Amazon","1795","https://www.amazon.in/Fastrack-Reflex-Digital-Unisex-Adult-Watch-SWD90067PP02A/dp/B08W1RFQG3","4","Overall awesome watch very light weight and can be wear for whole day. Only thing I wished is a larger display other than this you can buy this.
I went for this band as I didn't want to buy Mi band 5(I already own Mi band 4). Short answer is I dont want to continue using it and there is no option to return, you can only replace which is bad.


What I like :
I love its design, its pretty stylish. I think it looks much better than Mi or honor bands. It tracks your activities automatically but its very slow to recognise the same. It has all the basic tracking activities and little more as well.

What I don't like :
Touch response is not great. Even my mi 4 has better response than this.
Very limited band face like literally around 10 or something.
The reflex world app is pretty basic.
Battery has gone down to 53% already within 3 days without bluetooth being connected to device.

Issues I faced (still facing) :
I was able to complete initial setup using app but then after that the app doesn't start, it just force closes automatically. I tried reinstalling, restarting, providing manual permissions.
I dropped an email to titan customer care and then after 2 3 hours I called them explaining my issue and then they asked me to send a video showing the issue and a ticket was created. In short its almost waste of time and experience. I have oneplus 7 and running Android 11 and they said it has nothing to do with the same.

That being said i was able to setup with using my wife phone (redmi note7 pro). 2 days have past since then and I haven't got any response from customer care.

My experience is spoilt and I have ordered Samsung fit2 and will give this to my dad or mom or wife :).Not paring with my mobile devices. Not sure why this issue occurs.

Not sure if it is value for money and brand of fastrack. Hope it turns valuable for minimal uses such as walks and sleep monitoring.

Day time sleep monitoring is not provided.
Need to get alarm settings which will help us real time use cases.After getting this watch i also purchased noise for broad display. No if ur looking for smart watch this is not the best option
Small screen bad touch screen battery life is not more than one day
The product is good and obviously the service is good.
But needs work in touch qualityThe product is good and obviously the service is good.
But needs work in touch quality It's looking cool....useful for everyone (girls/womens)who wants classy personality I ordered this watch for my daughter n she loved it. Beautiful watch n easy to use, value for money. Sports activity tracking, heart beat, steps, walking etc.. over all nice. Paired with android phone.
 This watch is nice specially it's features but it's bluetooth range is too short. And also this watch respondes so slowly whenever I touch it's home button it starts after few seconds not immediately. It's battery life is not upto 10 days guys don't get fooled by these images on Amazon. It's battery life is hardly of 3 days. Ya it's water resistant.BuT it can be improved. One of the worst problem is we can't buy a separate coloured band for this like other smartwatches Or bands.
50% good👍 50% bad 👎","Shoppers stop","1795","https://www.shoppersstop.com/fastrack-wearables-unisex-18-5-x-45-4-x-11-mm-reflex-3-0-black-dial-silicone-smart-band-swd90067pp04a/p-WFSWD90067PP04A_base","3.8","very good satisfied this product Helpful","Titan","1795","https://www.titan.co.in/product/fastrack-reflex-30-smart-band-with-10-sports-modes-full-touch-colour-display-stylish-watch-faces-heart-rate-monitor-phone-finder-music-control-camera-control-notification-alerts-10-days-battery-life-notification-alerts-ip68-water-resistance-swd90067pp01a","3.8","Super watchI purchase refelx 3.0 and get it on 6 march and i faced lot of problem with this band from first dayTime display must be little more bold n brighter Excellent product. Same as as sown in website. Recommend every one to buy","AJIO","1797","https://www.ajio.com/fastrack-smart-swd90067pp03a-reflex-3-0-fitness-band/p/460990591_black#gmf","1.7","very bad unsatisfied this product waste","Flipkart","2495","https://www.flipkart.com/fastrack-swd90067pp04a-reflex-3-0/p/itm55d01b7986a8e?pid=SBNGYF6UFVFEW5GB&lid=LSTSBNGYF6UFVFEW5GBU9CG5W&marketplace=FLIPKART&cmpid=content_smart-band-tag_8965229628_gmc","4.2","So I used this new reflex watch and here are my key take-away points
Pros

-Accurate readings
-The sports modes cover all essential activities
-Amazingly stylish
-The reflex world app is interesting and user friendly, the pre assigned daily tasks act as nice directions for a good fitness routine
-Good battery life

Cons
-No spare strap provided Would like to share my views on Fastrack’s new offering
Got this watch and have been heavily using it. My experience says it’s amazing and is definitely worth the money…in fact it is surprisingly reasonable for its features!
- Amazing colours and style. But this was expected from this brand
- The unexpected/surprising part is that it gives you accurate statistics/readings, during the activity and eventually in its statistical representation. Not many smartwatches in the market, even some of the more expensive ones have this.
- skin friendly strap
- has a good battery life, a crucial factor that comes into play when indulging in long outdoor activities","","","","","","","","","","","","","","","","","","","",""
"110002","Amazfit bip u","Smart Watch","Amazfit","https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQ3e07PXzks5kqNX_Y7y-n8Wn5HG5Y1lcXp4FuZOlYPFS5r9w5OfdECPKN830dtWTX36M5iQlk92ohUmTeKsGWNmgT2xTR4YVarFPPz7mCCpOsm0CSrHwJq&usqp=CAE","Myntra","2499","https://www.myntra.com/smart-watches/amazfit/-amazfit-unisex-black-bip-u-smart-watch/13365822/buy","4.3","Good product 👍 Quality Product Highly recommended 😍♥️ Awesome 👍 Nice watch👌🏼👌🏼👌🏼 Good Looking Great 👍 It’s really nice….simple yet sufficient….I was confused about the size coz my hand is very small but it was really cute….it isn’t very big but isn’t v... The watch is superb. Looks decent and elegant. I have a small wrist but it looks good. Highly recommended Writing review after using product for more than 3 weeks. Pros 1. Better life - suppppppperb. Battery lasted for 15 days with moderate usage. 2. UI re...","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"110003","Noise ColorFit Pro 3 ","Smart Watch","Noise","https://m.media-amazon.com/images/I/61OpDFvFkEL._SX679_.jpg","Amazon","5999","https://www.amazon.in/Noise-ColorFit-Bluetooth-Charging-Waterproof/dp/B09K7SKYY3","4.1","Excellent product... Amazon delivered it a day before the schedule date.. toch is good... Connectivity is good... Strap quality is good... Square dial is big with bright display... Compatible with OnePlus and Mi phones... Customizable cloud faces is the excellent feature to love... If GPS navigation in this could be an add on it would make the product super duper... but Overall a Good excellent product from noise... loved the watch in the first look and usage... After a week of use... The watch is good.. screen bigger and bright as compared to other similar products in range... Battery drainage depends upon use and connectivity... If your phone is out of bluetooth zone... It searches for device and consumes more battery... Many features are as good as in apple watches... Pulse oxymeter, heart rate and other device connectivity like music control is working fine... Overall a Good product at a reasonable price... All critical reviewsâ€º Reviewed in India on 12 February 2021 Wrist sense is very poor , it takes a second to awake the display once you turn the wrist and it annoys me every time . Atlest this response has to be fast when there is no always on display option. This ruins the complete experience of this watch.. and for this price big NO NO from me .. I am 200% sure this watch price will crash and noise will be selling this crap below 2000 rs . Good watch buy touch screen and Bluetooth connectivity can be better A decent buy for the amount, touch screen can be better and Bluetooth connection could be better. Remaining features work well as explained. There are times when you answer the call from your mobile but the voice is heard through the watch, so have to reject the call from the watch to hear better from the phone. ""2 people found this helpful Helpful"" Walk and steps Good product.. very good experience Helpful Okay and Average! Not looks so exact what shown in the picture! Helpful Noise ""It's a good product Every shown value are just near to correct loved it Giving it 4 start because it lacks amoled display"" ""One person found this helpful Helpful"" Noise got cool.. Overall product is good except the the battery backup. ""One person found this helpful Helpful"" Noise Good value for money Helpful Its been an awesome experience, overall a good product. ""Touch screen not so smooth , but tacky of sleep nd excercise looks good Mobile app fine as well but it won't track active excercise if we get a call inbetween."" ""2 people found this helpful Helpful"" Noise Pro 3 Some time watch not connected to mobile Helpful Good product Good product Helpful Good watch Good watch Helpful","Noise","5499","https://www.gonoise.com/products/noise-colorfit-pro-3-alpha-full-touch-control-smart-watch?variant=39648443170903&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic","4.5","Nice product
Only one issue bettery backup only 48 hrs Nic watch nd gud feature The watch is all perfect but just mixed sport mode is missing and call with alexa should be enabled. Noise ColorFit Pro 3 Alpha Full Touch Control Smart Watch The best watch of the market!!! I am using this watch for 5 days and i find this watch performance amazing and it is best suited for me ❤️ Beautiful watch.ì Noise provided good quality and features I'm satisfied using it from 2 week's.
Good battery backup on calling.
Marvelous face skins.
Touch is awesome
Complete product for smart watch","Myntra","3499","https://www.myntra.com/smart-watches/noise/noise-unisex-pink--rose-gold-toned-colorfit-pro-3-smartwatch-wrb-sw-colorfitpro3-std/13243096/buy","4.5","Good product All the features are very helpful... A good looking and stylish tooo... Like this and thanks for Myntra and noise for this amazing produc... Good battery backup..readings are accurate and yes the colour of the belt is very pretty Smart watch with good features and worth for money, loved it especially it's pink strap gives a chick look.","Flipkart","3299","https://www.flipkart.com/noise-colorfit-pro-3-smartwatch/p/itmf7bbf4dbca30f?pid=SMWFY8QMPGGB58B5&lid=LSTSMWFY8QMPGGB58B5WZA1HA&marketplace=FLIPKART&cmpid=content_smartwatch_8965229628_gmc","4.1","Excellent Product Excellent Quality Very nice features which are also accurate SPo2 is also accurate Comfortable to wear all day Can customize any image as an watchface Only con is that we cannot reply to msgs or what'sApp msgs and can't even receive calls Overall nice performance Excellent product in this range...One of the best budget Smartwatch . It has all the necessary features in this price range . Heart rate and the other monitoring feature show’s the accurate results . Very happy with the product ❤️Eye catching watch. Really beautiful specially this rose gold colour is so fascinating. Must got for this watch. For the price it's great. Just a little lage may be coz I'm an iPhone user . Else it's fabulousSmart watch with premium look , nice features , gud quality and also in affordable price..i love it ❤️Much better than I thought. The size and ability to work is excellent. Fits perfectly on the arm and so awesome 😎 Thanks Noise Teams.This price range the best smart watch.... Pro's : 1 Display superb 5/5 2 build quality 5/5 3 strap quality also good 4/5 4 other all futures are superb so good 4/5 5 user friendly 5/5 Con's : 1 connectivity issues some times disconnected automatically 2.5/5 2 battery backup not good drains little bit quickly. 3/5I am using this product on my iphone ... it is so cool. I have also used today in gym it shows good activity tracking also has best display really loved it. And the notifications systems are so great . Totally the product is best in this price and display really loved full star ⭐️ . Thank uh NoiseFitPros- - accurate values - Feels premium except for the power button -Decent battery life(4-5 days with 24/7 health monitoring system) - good display..... Can't compete with amoleds but for a LCD it's too good - good watch faces -very light Cons - bluetooth connection is not that stable , like it keeps connecting and disconnecting when u pair your phone with a third device - I wish I could accept and silent the calls also when the phone is connected to my airdopes. Verdict- I like it very much , but boat watch storm is also something I would want you to consider , thank you. And @noise please consider my cons and work on them to get better , thank you.Amazing just loved the product ....it just helped me alot to track my activities and for my personal remainders Like I recommend this to everyone one...who wants to use funds smartly and looks fabulous ,as its design is sort of like apple iWatch .. I recommend thiss ..with a more than 5 star rating Thank you Noise!","Snapmint","3299","https://snapmint.com/p/noise-colorfit-pro-3-assist-jet-black-smartwatch-alexa-built-in-24-7-spo2-monitoring-1-55-hd-truview-display-stress-sleep-heart-rate-tracking-smart-watches-on-emi","3.2","Average , Works fine","","","","","","","","","","","","","","","","","","","","","","","","",""
